input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,error,success,missing,consistent_xp,family
XCSP17/Bibd/Bibd-sc-stab1/Bibd-sc-25-09-03.xml,PicatSAT 2019-09-12,515.664,SAT,515.663,2139292,PicatSAT,2019-09-12,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab1/Bibd-sc-25-09-03.xml,Concrete 3.12.2,2520.09,UNKNOWN TO,2468.62,10846984,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab1/Bibd-sc-25-09-03.xml,Concrete 3.12.2,2520.11,UNKNOWN TO,2465.13,10846988,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,BTD 19.07.01,2519.99,UNKNOWN TO,2520.01,235840,BTD,19.07.01,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,cosoco 2.O parallel,20062.2,UNKNOWN TO,2520.04,3281796,cosoco,2.O parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,cosoco 2.0 parallel,20064.8,UNKNOWN TO,2520.04,3281796,cosoco,2.0 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-09-16,2520.62,UNKNOWN TO,633.896,15532588,choco-solver,2019-09-16,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-09-20,2520.67,UNKNOWN TO,633.926,15532588,choco-solver,2019-09-20,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-06-14,2520.59,UNKNOWN TO,633.98,15532580,choco-solver,2019-06-14,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-09-20 parallel,20077.0,UNKNOWN TO,2520.12,28881464,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-09-24 parallel,20086.1,UNKNOWN TO,2520.15,28881464,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-06-14 parallel,20073.8,UNKNOWN TO,2520.16,28881456,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-09-16 parallel,20088.6,UNKNOWN TO,2520.14,28881464,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,AbsCon 2019-07-23,2520.12,UNKNOWN TO,2508.12,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Concrete 3.12.3,2520.05,UNKNOWN TO,2460.33,10846988,Concrete,3.12.3,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.14,UNKNOWN TO,2500.72,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.14,UNKNOWN TO,2500.41,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,cosoco 2.0,2519.89,UNKNOWN TO,2520.01,429296,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,cosoco 2.0,2519.91,UNKNOWN TO,2520.01,429296,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,cosoco 2,2520.04,UNKNOWN TO,2519.9,429296,cosoco,2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),18319.9,UNKNOWN TO,2520.09,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Fun-sCOP order+ManyGlucose (2019-09-22),17944.3,UNKNOWN TO,2520.1,27443924,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),18339.6,UNKNOWN TO,2520.09,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Fun-sCOP order+ManyGlucose (2019-06-15),18065.5,UNKNOWN TO,2520.08,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,choco-solver 2019-09-24,2520.04,UNKNOWN TO,2511.71,15266332,choco-solver,2019-09-24,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Concrete 3.10,2520.13,UNKNOWN TO,2457.15,10846964,Concrete,3.10,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,PicatSAT 2019-09-12,2520.0,UNKNOWN TO,2520.01,2266516,PicatSAT,2019-09-12,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Concrete 3.12.2,2520.12,UNKNOWN TO,2464.92,10846984,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sc-stab2/Bibd-sc-21-06-02.xml,Concrete 3.12.2,2520.14,UNKNOWN TO,2462.83,10849708,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,BTD 19.07.01,2519.93,UNKNOWN TO,2520.01,109396,BTD,19.07.01,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,cosoco 2.O parallel,2520.59,UNKNOWN TO,2522.88,19708440,cosoco,2.O parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,cosoco 2.0 parallel,2520.88,UNKNOWN TO,2522.88,19458036,cosoco,2.0 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-09-16,1366.78,SAT,343.919,15530540,choco-solver,2019-09-16,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-09-20,1402.42,SAT,352.682,15530540,choco-solver,2019-09-20,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-06-14,1795.65,SAT,451.412,15530532,choco-solver,2019-06-14,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-09-20 parallel,37.7297,SAT,5.38914,28879416,choco-solver,2019-09-20 parallel,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-09-24 parallel,34.1236,SAT,5.31137,28879416,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-06-14 parallel,4039.16,SAT,507.261,28883856,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-09-16 parallel,25.1357,SAT,3.81933,28879416,choco-solver,2019-09-16 parallel,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,AbsCon 2019-07-23,2520.06,UNKNOWN TO,2514.41,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Concrete 3.12.3,2520.14,UNKNOWN TO,2467.63,10849744,Concrete,3.12.3,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),38.6328,SAT,24.5723,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),48.7532,SAT,35.176,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,cosoco 2.0,1992.96,UNKNOWN MO,1994.94,15872436,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,cosoco 2.0,2038.52,UNKNOWN MO,2040.54,15872172,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,cosoco 2,2300.04,UNKNOWN MO,2302.07,15872436,cosoco,2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),51.8538,SAT,24.6856,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP order+ManyGlucose (2019-09-22),55.2617,SAT,33.7808,27443924,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),53.2181,SAT,24.8101,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP order+ManyGlucose (2019-06-15),55.2229,SAT,34.2024,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,choco-solver 2019-09-24,2520.03,UNKNOWN TO,2514.41,15266336,choco-solver,2019-09-24,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Concrete 3.10,2520.09,UNKNOWN TO,2454.73,10852280,Concrete,3.10,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,PicatSAT 2019-09-12,70.4055,SAT,70.4019,2070284,PicatSAT,2019-09-12,1200.0,False,True,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Concrete 3.12.2,2520.08,UNKNOWN TO,2464.04,10846988,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Concrete 3.12.2,2520.14,UNKNOWN TO,2477.94,10846984,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,BTD 19.07.01,2519.99,UNKNOWN TO,2520.01,131076,BTD,19.07.01,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.O parallel,2520.73,UNKNOWN TO,2523.34,28377256,cosoco,2.O parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.0 parallel,2521.1,UNKNOWN TO,2523.32,25019876,cosoco,2.0 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-16,2520.53,UNKNOWN TO,633.885,15530540,choco-solver,2019-09-16,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-20,2520.67,UNKNOWN TO,633.713,15530540,choco-solver,2019-09-20,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-06-14,2520.57,UNKNOWN TO,633.596,15530532,choco-solver,2019-06-14,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-20 parallel,20096.2,UNKNOWN TO,2520.12,28879416,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-24 parallel,20095.4,UNKNOWN TO,2520.14,28879416,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-06-14 parallel,20092.8,UNKNOWN TO,2520.12,28881456,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-16 parallel,20096.6,UNKNOWN TO,2520.12,28879416,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,AbsCon 2019-07-23,2520.03,UNKNOWN TO,2515.41,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.12.3,2520.14,UNKNOWN TO,2459.64,10846988,Concrete,3.12.3,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.14,UNKNOWN TO,2505.91,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.09,UNKNOWN TO,2503.91,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.0,1386.57,UNKNOWN MO,1388.77,15872400,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.0,1389.9,UNKNOWN MO,1391.96,15872136,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2,1391.02,UNKNOWN MO,1392.84,15872532,cosoco,2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),19374.7,UNKNOWN TO,2520.12,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP order+ManyGlucose (2019-09-22),18650.1,UNKNOWN TO,2520.1,27443924,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),19475.9,UNKNOWN TO,2520.11,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP order+ManyGlucose (2019-06-15),18713.8,UNKNOWN TO,2520.1,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-24,2520.08,UNKNOWN TO,2514.41,15266032,choco-solver,2019-09-24,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.10,2520.08,UNKNOWN TO,2450.73,10846964,Concrete,3.10,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,PicatSAT 2019-09-12,2519.8,UNKNOWN TO,2520.01,2240920,PicatSAT,2019-09-12,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.12.2,2520.05,UNKNOWN TO,2459.64,10849652,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.12.2,2520.12,UNKNOWN TO,2467.73,10846984,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,BTD 19.07.01,2519.9,UNKNOWN TO,2520.01,1229616,BTD,19.07.01,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.O parallel,2520.83,UNKNOWN TO,2523.09,23626156,cosoco,2.O parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.0 parallel,2520.95,UNKNOWN TO,2523.12,23873656,cosoco,2.0 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-16,2520.34,UNKNOWN TO,634.098,15530540,choco-solver,2019-09-16,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-20,2520.74,UNKNOWN TO,634.106,15530540,choco-solver,2019-09-20,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-06-14,2520.42,UNKNOWN TO,634.103,15530532,choco-solver,2019-06-14,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-20 parallel,19933.3,UNKNOWN TO,2520.1,28879416,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-24 parallel,19936.6,UNKNOWN TO,2520.1,28879416,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-06-14 parallel,20060.5,UNKNOWN TO,2520.1,28883208,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-16 parallel,19934.2,UNKNOWN TO,2520.13,28879416,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,AbsCon 2019-07-23,2520.02,UNKNOWN TO,2515.31,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.12.3,2520.14,UNKNOWN TO,2463.06,10846988,Concrete,3.12.3,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.11,UNKNOWN TO,2499.45,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.11,UNKNOWN TO,2498.53,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.0,1659.26,UNKNOWN MO,1661.47,15872776,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.0,1666.14,UNKNOWN MO,1668.0,15872380,cosoco,2.0,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2,1669.37,UNKNOWN MO,1671.21,15872248,cosoco,2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),18087.7,UNKNOWN TO,2520.29,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP order+ManyGlucose (2019-09-22),17487.4,UNKNOWN TO,2520.22,27443924,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),18285.7,UNKNOWN TO,2520.21,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP order+ManyGlucose (2019-06-15),17595.3,UNKNOWN TO,2520.22,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-24,2520.03,UNKNOWN TO,2514.51,15264284,choco-solver,2019-09-24,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.10,2520.14,UNKNOWN TO,2448.23,10852316,Concrete,3.10,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,PicatSAT 2019-09-12,2519.54,UNKNOWN TO,2520.01,2355796,PicatSAT,2019-09-12,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.12.2,2520.09,UNKNOWN TO,2451.83,10849744,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.12.2,2520.13,UNKNOWN TO,2462.3,10849676,Concrete,3.12.2,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,BTD 19.07.01,2519.93,UNKNOWN TO,2520.08,7113620,BTD,19.07.01,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,cosoco 2.O parallel,2521.0,UNKNOWN TO,2523.04,22760608,cosoco,2.O parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,cosoco 2.0 parallel,2520.85,UNKNOWN TO,2523.05,22219936,cosoco,2.0 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-16,2520.53,UNKNOWN TO,634.799,15530540,choco-solver,2019-09-16,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-20,2520.74,UNKNOWN TO,635.099,15530540,choco-solver,2019-09-20,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-06-14,2520.35,UNKNOWN TO,634.887,15530532,choco-solver,2019-06-14,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-20 parallel,20043.3,UNKNOWN TO,2520.17,28899416,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-24 parallel,20039.4,UNKNOWN TO,2520.11,28879416,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-06-14 parallel,20047.8,UNKNOWN TO,2520.13,28881456,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-16 parallel,20041.1,UNKNOWN TO,2520.16,28879416,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,AbsCon 2019-07-23,2520.06,UNKNOWN TO,2514.81,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Concrete 3.12.3,2520.16,UNKNOWN TO,2447.36,10846988,Concrete,3.12.3,1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.21,UNKNOWN TO,2485.6,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.18,UNKNOWN TO,2481.27,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,Bibd
